Clause-29	 : ['receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com'] 
Clause-3	 : ['time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'fee', 'charge', 'credit', 'annual_fee', 'refund', 'break_free', 'package', 'reverse', 'waive', 'happy', 'pay', 'want', 'late_payment', 'reimburse', 'year'] 
Clause-30	 : ['receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'access', 'overdraw', 'fund', 'remove', 'access_advantage', 'facility', 'overdraft', 'partner', 'want', 'able', 'party', 'draw', 'debit', 'happy', 'redraw', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com'] 
Clause-31	 : ['loan', 'settlement', 'pay', 'personal_loan', 'property', 'hardship', 'decline', 'claim', 'mortgage', 'client', 'document', 'release', 'broker', 'application', 'want', 'time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise'] 
Clause-32	 : ['credit', 'payment', 'pay', 'debit', 'balance', 'process', 'payments', 'date', 'receive', 'cancel', 'end', 'request', 'confirm', 'stop', 'direct_debit', 'poor_service', 'branch', 'service', 'staff', 'provide', 'want', 'apologise', 'happy', 'experience', 'phone', 'speak', 'term_deposit', 'staff_member', 'teller', 'feedback', 'receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise'] 
Clause-33	 : ['close', 'open', 'closure', 'want', 'request', 'online_saver', 'happy', 'unhappy', 'bonus', 'apologise', 'expire', 'cause', 'credit', 'new', 'confirm', 'fee', 'charge', 'credit', 'annual_fee', 'refund', 'break_free', 'package', 'reverse', 'waive', 'happy', 'pay', 'want', 'late_payment', 'reimburse', 'year', 'credit', 'payment', 'pay', 'debit', 'balance', 'process', 'payments', 'date', 'receive', 'cancel', 'end', 'request', 'confirm', 'stop', 'direct_debit'] 
Clause-34	 : ['branch', 'manager', 'staff', 'service', 'feedback', 'issue', 'visit', 'closure', 'send', 'address', 'area', 'concern', 'management', 'feedback_passed', 'bsb', 'poor_service', 'branch', 'service', 'staff', 'provide', 'want', 'apologise', 'happy', 'experience', 'phone', 'speak', 'term_deposit', 'staff_member', 'teller', 'feedback', 'close', 'open', 'closure', 'want', 'request', 'online_saver', 'happy', 'unhappy', 'bonus', 'apologise', 'expire', 'cause', 'credit', 'new', 'confirm'] 
Clause-35	 : ['fund', 'transfer', 'cheque', 'process', 'deposit', 'money', 'receive', 'fraud', 'international', 'error', 'credit', 'transactions', 'insurance', 'happy', 'block', 'credit', 'payment', 'pay', 'debit', 'balance', 'process', 'payments', 'date', 'receive', 'cancel', 'end', 'request', 'confirm', 'stop', 'direct_debit', 'dispute', 'transaction', 'atm', 'merchant', 'refund', 'unhappy', 'happy', 'process', 'outcome', 'apologise', 'lodge', 'decline', 'unsuccessful', 'resolve', 'credit'] 
Clause-37	 : ['receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com', 'poor_service', 'branch', 'service', 'staff', 'provide', 'want', 'apologise', 'happy', 'experience', 'phone', 'speak', 'term_deposit', 'staff_member', 'teller', 'feedback'] 
Clause-38_39	 : ['receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com', 'point', 'apply', 'frequent_flyer', 'credit', 'offer', 'bonus_points', 'black', 'receive', 'eligible', 'platinum', 'happy', 'new', 'eligible_bonus', 'months', 'k_bonus'] 
Clause-39	 : ['receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'poor_service', 'branch', 'service', 'staff', 'provide', 'want', 'apologise', 'happy', 'experience', 'phone', 'speak', 'term_deposit', 'staff_member', 'teller', 'feedback'] 
Clause-4	 : ['dispute', 'transaction', 'atm', 'merchant', 'refund', 'unhappy', 'happy', 'process', 'outcome', 'apologise', 'lodge', 'decline', 'unsuccessful', 'resolve', 'credit', 'service', 'close', 'financial_ombudsman', 'registration', 'receive', 'file', 'case', 'offer', 'request', 'provide', 'concern', 'wife', 'dispute', 'resolved_fsp', 'state', 'credit', 'payment', 'pay', 'debit', 'balance', 'process', 'payments', 'date', 'receive', 'cancel', 'end', 'request', 'confirm', 'stop', 'direct_debit'] 
Clause-4_40	 : ['time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'receive', 'send', 'request', 'letter', 'statement', 'email', 'statements', 'provide', 'issue', 'confirm', 'information', 'address', 'contact', 'mail', 'apologise', 'loan', 'settlement', 'pay', 'personal_loan', 'property', 'hardship', 'decline', 'claim', 'mortgage', 'client', 'document', 'release', 'broker', 'application', 'want'] 
Clause-7	 : ['loan', 'settlement', 'pay', 'personal_loan', 'property', 'hardship', 'decline', 'claim', 'mortgage', 'client', 'document', 'release', 'broker', 'application', 'want', 'service', 'close', 'financial_ombudsman', 'registration', 'receive', 'file', 'case', 'offer', 'request', 'provide', 'concern', 'wife', 'dispute', 'resolved_fsp', 'state', 'service', 'close', 'financial_ombudsman', 'registration', 'receive', 'file', 'case', 'offer', 'request', 'provide', 'concern', 'wife', 'dispute', 'resolved_fsp', 'state'] 
Clause-8	 : ['time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com', 'branch', 'manager', 'staff', 'service', 'feedback', 'issue', 'visit', 'closure', 'send', 'address', 'area', 'concern', 'management', 'feedback_passed', 'bsb'] 
Clause-9	 : ['poor_service', 'branch', 'service', 'staff', 'provide', 'want', 'apologise', 'happy', 'experience', 'phone', 'speak', 'term_deposit', 'staff_member', 'teller', 'feedback', 'time', 'tell', 'business', 'need', 'money', 'ask', 'work', 'new', 'come', 'day', 'pay', 'years', 'number', 'phone', 'look', 'contact', 'email', 'send', 'team', 'number', 'issue', 'phone', 'receive', 'response', 'try', 'unable', 'travel', 'overseas', 'speak', 'com'] 
